Gender,Customer Type,Age,Type of Travel,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,Class_Business,Class_Eco,Class_Eco Plus
1,1,40,1,3367,1,3,3,3,3,2,3,2,2,2,1,1,2,3,0,12.0,0,True,False,False
0,1,40,0,395,3,5,3,4,4,3,4,4,3,5,4,3,4,4,42,39.0,0,False,False,True
1,1,12,0,573,3,1,3,2,3,3,3,3,4,3,2,1,3,3,0,8.0,0,False,True,False
0,1,39,1,1853,5,5,5,5,2,4,5,4,4,4,4,5,4,4,0,22.0,1,True,False,False
1,1,22,1,2429,2,2,2,2,5,5,5,5,3,2,5,3,5,5,0,0.0,1,True,False,False
1,0,20,1,404,3,2,3,3,3,3,3,3,1,1,3,1,3,3,57,42.0,0,False,True,False
0,1,32,1,3411,3,3,3,3,5,5,5,5,3,1,2,1,3,5,0,0.0,1,True,False,False
0,1,47,1,2399,5,5,5,5,3,5,5,5,5,5,5,5,5,5,0,0.0,1,True,False,False
0,1,44,1,602,4,2,2,2,2,3,3,4,4,4,4,1,4,1,0,11.0,0,True,False,False
0,1,37,1,1807,4,3,3,3,1,4,3,3,3,3,4,2,3,1,2,1.0,0,True,False,False
1,1,59,1,372,2,2,2,2,2,2,2,3,4,3,4,2,2,2,155,148.0,0,False,True,False
0,1,25,1,1711,2,4,4,4,2,2,2,2,2,3,3,4,2,2,0,0.0,0,True,False,False
0,1,33,1,1671,1,1,2,1,4,4,4,4,5,2,5,5,5,4,0,0.0,1,True,False,False
0,1,37,1,370,5,5,5,5,3,1,5,3,3,4,3,1,3,5,0,0.0,1,True,False,False
1,1,24,1,836,3,3,2,3,3,3,1,3,2,1,2,3,2,3,0,5.0,0,False,True,False
0,1,39,1,1089,2,2,5,2,4,5,5,4,4,4,4,4,4,5,0,0.0,1,True,False,False
0,1,60,0,612,3,2,4,3,5,4,5,5,3,1,4,3,3,5,6,2.0,0,False,True,False
1,0,55,1,228,2,4,2,2,1,2,1,1,5,4,2,1,1,1,12,0.0,0,False,True,False
1,1,23,0,1947,4,5,5,3,2,5,2,2,3,3,3,5,5,2,36,19.0,0,False,True,False
0,1,39,1,3349,4,4,4,4,5,4,5,4,4,4,4,5,4,5,0,0.0,1,True,False,False
1,1,32,1,692,3,4,2,4,3,3,3,3,1,4,2,1,2,3,1,0.0,0,True,False,False
0,1,60,1,3266,3,3,3,3,3,3,3,3,3,3,3,3,3,4,0,0.0,0,True,False,False
1,1,50,1,2565,4,5,3,3,4,4,4,1,3,2,4,4,5,4,0,0.0,1,False,True,False
1,1,63,0,495,4,2,4,2,5,2,3,1,1,4,4,2,1,3,34,28.0,0,False,True,False
0,1,29,0,455,3,1,5,3,2,5,2,2,2,1,4,1,4,2,0,0.0,0,False,True,False
1,1,27,0,337,3,5,2,5,3,2,3,3,2,5,4,4,3,3,0,0.0,0,True,False,False
0,1,53,1,1820,1,1,1,1,2,4,4,4,4,4,4,3,4,3,1,15.0,1,True,False,False
0,1,29,1,1606,3,3,5,3,5,5,5,5,3,5,5,5,5,5,0,0.0,1,True,False,False
0,1,70,1,173,5,5,5,5,5,5,5,5,3,2,1,3,4,5,0,0.0,1,False,True,False
0,1,46,1,1744,4,4,4,4,2,5,5,4,4,4,4,3,4,5,29,25.0,1,True,False,False
0,0,27,1,1235,4,4,4,2,5,4,5,5,1,3,3,3,3,5,13,6.0,0,False,True,False
0,1,70,0,502,3,4,3,4,4,3,4,4,3,5,4,5,5,4,0,0.0,0,False,True,False
1,1,48,1,3889,1,1,4,1,2,5,5,4,4,4,4,4,4,3,4,10.0,1,True,False,False
0,1,45,1,383,2,2,2,2,3,4,4,4,4,4,4,5,4,3,0,0.0,1,True,False,False
1,1,53,0,370,1,5,1,4,2,4,4,3,3,1,3,3,3,5,0,1.0,0,False,True,False
1,1,14,1,2300,4,5,5,5,4,4,4,3,3,3,3,4,4,4,0,12.0,0,True,False,False
0,0,11,1,853,1,2,1,4,3,1,1,3,3,1,3,3,3,3,27,27.0,0,True,False,False
1,1,23,1,2712,1,1,1,1,4,4,4,4,5,4,5,5,4,4,0,0.0,1,True,False,False
0,1,41,1,2005,2,1,1,1,4,2,2,1,1,1,2,2,1,1,0,0.0,0,True,False,False
1,1,31,1,1091,2,2,2,2,2,2,2,2,3,4,4,3,4,2,0,0.0,0,True,False,False
1,0,18,1,1225,5,0,5,5,2,5,2,2,1,1,2,2,5,2,0,5.0,1,False,False,True
0,1,39,1,3498,0,5,0,4,3,4,4,3,3,3,3,5,3,4,0,0.0,1,True,False,False
1,1,60,1,2565,2,5,5,5,1,2,2,3,3,2,3,1,3,3,0,0.0,0,False,True,False
1,1,36,1,299,1,3,3,3,1,1,1,1,3,1,3,1,3,1,0,13.0,0,False,False,True
0,0,26,1,728,4,4,4,1,3,4,3,3,3,4,4,3,4,3,15,12.0,0,True,False,False
1,1,30,0,1107,3,2,3,3,4,3,4,4,3,4,2,3,2,4,5,0.0,0,False,True,False
0,1,50,1,991,5,5,5,5,3,5,4,4,4,4,4,4,4,4,1,20.0,1,True,False,False
0,1,48,1,308,4,2,4,2,3,4,3,3,3,5,5,3,1,3,0,0.0,1,False,True,False
1,1,62,1,1846,3,5,4,5,3,4,3,3,3,3,3,1,3,3,0,0.0,0,False,False,True
1,1,70,0,447,2,4,2,4,3,4,5,2,2,2,2,4,2,5,0,0.0,0,False,True,False
0,0,22,1,599,2,0,3,4,4,3,4,4,3,4,5,4,5,4,0,0.0,0,False,True,False
0,1,45,0,1276,2,5,2,4,3,2,3,3,3,2,5,4,4,3,0,3.0,0,False,True,False
1,1,69,1,842,2,3,3,3,3,4,4,2,2,2,2,1,2,4,0,0.0,0,False,True,False
1,1,23,0,451,4,3,4,3,4,4,4,4,4,2,3,4,3,4,0,0.0,1,False,True,False
0,1,47,1,931,2,4,5,4,2,3,4,2,2,2,2,1,2,2,0,0.0,0,True,False,False
1,1,40,1,1005,5,1,1,1,5,5,5,5,1,5,2,2,3,5,0,0.0,1,False,False,True
0,0,24,1,983,4,4,4,4,1,4,3,1,2,3,3,3,4,1,0,12.0,0,False,True,False
1,1,44,1,3189,1,1,1,1,4,5,5,5,5,5,5,4,5,5,5,3.0,1,True,False,False
0,1,52,0,1117,4,5,4,3,1,4,1,1,5,4,4,3,4,1,9,21.0,0,False,True,False
0,1,30,1,1754,1,1,2,1,5,5,5,5,1,4,3,5,4,5,231,240.0,1,True,False,False
1,1,37,1,304,0,0,0,5,2,4,5,3,3,3,3,5,3,3,0,0.0,1,True,False,False
0,1,65,1,222,1,2,3,3,3,3,2,3,3,3,1,1,3,2,0,11.0,0,True,False,False
0,1,19,1,2537,2,5,2,2,2,2,2,2,2,5,3,4,3,2,46,45.0,0,True,False,False
1,1,64,0,861,1,5,1,3,2,5,5,1,1,1,1,3,1,5,35,22.0,0,False,True,False
0,1,55,1,1045,1,1,1,1,2,4,5,4,4,4,4,4,4,5,9,1.0,1,True,False,False
0,1,58,1,1750,3,3,3,3,5,3,5,4,4,4,4,4,4,5,0,14.0,1,True,False,False
1,0,39,1,442,1,1,1,1,2,1,2,2,3,2,5,5,5,2,0,0.0,0,True,False,False
1,1,46,1,1710,3,1,3,1,5,3,4,4,4,4,3,4,4,2,0,0.0,0,True,False,False
0,1,39,1,158,1,4,4,4,1,1,1,1,1,5,3,2,3,1,0,0.0,0,False,True,False
0,1,52,1,409,2,2,2,2,2,2,2,2,4,2,4,2,5,2,0,0.0,1,False,True,False
1,1,44,1,3534,2,2,2,2,2,5,5,5,5,5,5,5,5,5,0,0.0,1,True,False,False
1,1,31,0,328,3,0,3,3,3,3,5,3,2,4,3,2,2,3,0,0.0,0,False,False,True
1,1,49,1,519,2,1,1,1,1,4,4,2,2,2,2,1,2,2,0,0.0,0,False,True,False
1,0,45,1,1009,4,4,4,3,5,4,5,5,3,4,5,5,5,5,0,0.0,1,True,False,False
1,1,41,1,181,0,5,0,1,1,4,5,1,1,1,1,4,1,5,1,2.0,1,True,False,False
1,1,58,1,3730,2,2,2,2,4,4,4,4,4,4,4,5,4,4,9,4.0,1,True,False,False
0,0,45,1,304,2,1,1,4,2,2,2,2,4,4,4,3,4,2,0,0.0,0,True,False,False
0,1,40,1,2218,2,4,3,4,1,4,4,2,2,2,2,3,2,1,20,20.0,0,True,False,False
1,1,33,1,581,1,1,1,1,1,1,1,1,4,4,4,4,3,1,0,0.0,0,False,False,True
0,1,39,0,1205,1,3,1,3,3,1,3,3,3,1,4,3,3,3,90,70.0,0,False,True,False
0,1,35,1,315,5,5,5,5,4,4,5,4,4,4,4,5,4,5,0,0.0,1,True,False,False
1,1,27,1,591,3,1,5,1,3,3,3,3,4,4,3,3,4,3,0,0.0,0,False,False,True
0,1,58,0,919,1,4,1,1,3,1,3,3,3,3,4,3,5,3,0,0.0,0,False,True,False
0,1,47,1,156,2,2,2,2,1,5,1,4,4,4,3,1,4,1,0,0.0,1,True,False,False
0,1,17,1,3401,4,4,4,4,4,4,4,4,4,4,3,1,3,4,15,9.0,0,True,False,False
0,1,31,1,738,3,2,2,2,3,3,3,3,3,2,3,2,4,3,0,0.0,0,False,False,True
1,1,39,1,761,4,4,4,4,3,5,4,5,5,5,5,4,5,5,0,0.0,1,True,False,False
1,0,39,1,936,2,2,2,1,5,2,4,5,4,3,4,3,5,5,0,1.0,0,True,False,False
0,1,8,0,271,3,3,3,2,5,3,5,5,1,5,1,2,1,5,10,5.0,0,False,True,False
1,1,23,0,102,2,4,2,1,3,2,3,3,4,4,4,4,5,3,0,2.0,0,False,True,False
0,1,22,1,3871,4,1,1,1,4,4,4,4,1,1,4,3,3,4,0,0.0,0,True,False,False
0,1,57,0,340,4,5,4,2,3,4,2,3,5,3,4,4,4,3,0,1.0,0,False,True,False
1,0,22,1,237,0,5,0,2,3,0,1,3,5,3,4,3,5,3,0,0.0,1,True,False,False
0,1,27,0,460,3,3,3,3,4,3,4,4,2,1,3,3,3,4,0,19.0,0,False,True,False
0,1,37,1,3668,1,3,3,3,1,3,3,1,1,1,1,4,1,3,11,19.0,0,True,False,False
1,1,38,1,3946,1,1,1,1,2,4,4,4,4,4,4,4,4,5,0,0.0,1,True,False,False
0,1,60,0,925,2,5,2,3,2,2,2,2,4,2,2,3,3,2,0,11.0,0,False,True,False
0,1,65,0,1037,3,3,3,4,4,3,1,4,3,1,3,1,3,4,0,0.0,0,False,True,False
0,1,52,0,310,2,5,4,2,2,4,2,2,5,5,5,3,4,2,0,0.0,0,False,True,False
1,1,45,0,349,1,3,1,3,1,3,3,2,2,1,2,2,2,1,0,17.0,0,False,True,False
1,1,64,0,1136,1,4,1,1,3,5,4,5,5,1,5,5,5,4,28,14.0,0,False,True,False
1,1,69,0,337,3,5,3,5,1,5,2,4,4,3,4,3,4,4,41,48.0,0,False,True,False
0,0,49,1,1208,3,3,3,3,3,3,3,3,1,5,3,3,5,3,0,0.0,0,False,True,False
0,1,56,1,456,5,5,4,5,4,4,5,4,4,4,4,4,4,5,0,0.0,1,True,False,False
0,1,38,1,2556,1,1,1,1,4,4,4,4,1,4,3,4,2,4,0,16.0,1,True,False,False
1,1,43,1,425,1,4,4,4,1,3,3,1,1,1,1,2,1,3,6,9.0,0,True,False,False
1,1,36,1,2573,2,2,2,2,5,5,4,2,2,2,2,5,2,3,0,0.0,1,True,False,False
0,1,45,0,574,3,5,2,4,2,2,2,2,3,3,4,3,5,2,0,0.0,0,False,True,False
1,1,53,0,1379,3,1,3,4,2,3,3,4,4,3,4,4,4,1,0,0.0,0,False,True,False
1,1,66,0,2519,2,3,2,2,2,5,1,1,4,3,2,1,2,1,4,2.0,0,False,True,False
0,1,46,0,1874,4,4,4,4,2,4,2,2,2,4,3,1,4,2,3,0.0,0,False,True,False
1,1,21,1,1688,3,3,3,3,3,3,3,3,3,5,4,4,3,3,0,0.0,0,True,False,False
0,1,46,0,603,4,3,4,3,1,4,1,1,1,1,3,2,2,1,0,19.0,0,False,True,False
0,1,33,1,425,5,5,5,5,2,3,2,2,4,4,5,3,5,2,0,0.0,1,True,False,False
1,1,17,0,679,2,5,2,4,3,2,3,3,4,2,1,4,3,3,0,0.0,0,True,False,False
1,0,34,1,833,1,1,1,5,5,1,3,5,3,4,3,2,2,5,0,0.0,0,False,False,True
1,1,18,0,1616,3,3,3,3,4,3,4,4,1,3,2,3,3,4,0,0.0,0,False,True,False
0,0,32,1,300,3,5,3,3,1,3,1,1,2,4,1,2,1,1,69,61.0,0,False,True,False
1,1,56,1,102,5,4,5,5,3,4,4,4,4,4,4,4,4,4,34,31.0,1,True,False,False
1,1,22,1,602,1,2,2,2,2,1,1,3,1,4,3,1,1,1,139,130.0,0,True,False,False
0,1,35,1,406,2,3,1,1,2,2,2,2,2,4,1,1,2,2,0,0.0,0,False,True,False
0,0,24,1,1005,3,4,4,3,3,4,5,3,3,3,3,3,3,3,54,35.0,0,False,True,False
0,1,34,0,794,4,5,4,2,5,4,5,5,5,5,4,3,4,5,0,0.0,0,False,False,True
0,1,70,0,431,3,4,4,3,5,4,5,5,3,4,4,1,3,5,66,76.0,0,False,True,False
0,0,20,1,1188,0,4,0,1,4,0,3,4,4,1,3,5,1,4,5,0.0,1,True,False,False
0,1,48,1,1747,3,3,3,3,2,3,5,4,4,5,4,4,4,5,0,1.0,1,True,False,False
1,1,24,0,240,2,4,2,3,2,2,2,2,5,2,4,4,5,2,52,50.0,0,False,True,False
0,1,54,1,528,5,5,5,5,4,4,5,5,5,5,5,4,5,5,0,0.0,1,True,False,False
1,1,54,0,867,3,4,3,3,1,4,4,3,3,3,1,2,3,2,0,0.0,0,False,True,False
0,1,71,1,742,2,3,4,3,2,2,1,2,2,2,2,2,2,2,0,2.0,0,True,False,False
0,1,47,1,1212,4,3,3,3,4,4,4,4,1,4,2,1,3,4,0,0.0,0,False,True,False
0,1,23,0,862,1,5,1,3,5,1,5,5,3,4,4,5,4,5,8,19.0,0,False,True,False
0,1,21,0,1489,3,3,3,3,2,3,4,2,1,3,3,2,3,2,10,1.0,0,True,False,False
1,1,34,1,212,1,4,4,4,1,1,1,1,3,5,3,1,2,1,0,0.0,0,False,True,False
0,1,48,0,2355,3,4,3,3,3,2,2,5,3,4,4,2,3,2,414,0.0,0,False,True,False
0,0,42,1,735,2,2,2,3,5,2,5,5,5,3,5,3,4,5,7,0.0,1,True,False,False
1,0,24,1,783,2,2,2,2,3,2,3,3,1,2,5,1,2,3,0,0.0,0,False,True,False
1,1,29,1,2133,1,1,1,1,1,1,1,1,4,4,2,3,4,1,24,0.0,0,True,False,False
1,1,26,1,2139,3,3,3,3,4,4,4,4,4,2,5,5,4,4,4,27.0,1,True,False,False
0,1,69,0,583,3,5,2,4,1,2,1,1,3,4,5,4,5,1,28,31.0,0,False,True,False
1,1,31,0,223,3,4,3,3,1,3,1,1,5,3,5,4,5,1,0,0.0,0,False,True,False
1,1,48,1,1998,1,1,1,1,4,5,5,5,5,5,5,3,5,4,0,2.0,1,True,False,False
1,1,54,0,680,4,4,4,2,4,5,5,2,2,4,2,5,2,4,60,66.0,0,False,True,False
0,1,52,1,2310,4,4,4,4,2,5,4,4,4,4,4,3,4,5,11,2.0,1,True,False,False
1,1,64,1,2158,1,4,1,1,3,1,2,4,4,4,4,2,4,1,7,13.0,1,True,False,False
0,1,49,0,1744,1,5,1,5,5,1,5,5,4,4,3,5,5,5,0,0.0,0,False,True,False
1,0,37,1,2586,3,3,3,2,3,4,4,5,5,5,5,4,5,4,10,0.0,0,True,False,False
1,1,41,1,853,2,3,2,3,2,2,2,2,2,2,2,3,3,2,114,106.0,0,False,True,False
0,1,70,0,302,5,4,2,3,5,2,5,5,1,4,3,3,4,5,0,0.0,1,False,True,False
1,1,66,0,227,3,5,0,3,5,5,5,5,5,0,1,3,5,4,0,0.0,0,False,True,False
0,1,69,0,1389,4,4,4,3,1,4,1,1,1,5,4,2,4,1,0,0.0,0,False,True,False
1,1,21,0,414,1,3,1,4,3,1,3,3,1,2,5,1,4,3,28,20.0,0,False,True,False
1,1,58,0,719,2,5,2,2,5,4,4,2,2,2,2,5,2,5,0,0.0,0,False,True,False
0,1,53,0,1259,4,4,3,2,3,3,3,3,5,3,5,5,5,3,18,0.0,1,False,False,True
0,0,38,1,247,3,4,3,4,2,3,2,2,4,5,1,3,5,2,0,0.0,0,False,True,False
0,1,48,1,1703,4,4,4,4,2,5,5,5,5,5,5,4,5,4,0,0.0,1,True,False,False
1,1,32,0,220,5,2,0,3,5,0,5,5,3,5,3,4,4,5,0,0.0,1,False,True,False
1,0,26,1,472,4,0,4,3,1,4,1,1,4,5,5,1,2,1,0,2.0,0,False,True,False
1,1,58,1,226,3,1,1,1,4,3,3,3,3,3,3,2,3,4,11,5.0,0,False,True,False
0,1,56,0,323,1,4,1,4,2,1,2,2,2,1,3,1,4,2,29,60.0,0,False,True,False
1,1,63,1,109,5,2,2,2,5,5,5,5,5,5,5,4,5,1,5,7.0,1,False,False,True
1,1,27,1,280,1,1,1,1,4,4,4,4,5,3,5,4,4,4,0,0.0,1,True,False,False
0,1,43,1,2252,3,3,3,3,2,2,4,4,4,4,5,5,4,5,77,68.0,1,True,False,False
1,0,64,1,302,2,1,1,3,1,2,1,1,3,3,3,2,3,1,0,0.0,0,False,False,True
0,1,35,1,399,2,5,3,3,2,2,2,2,2,4,2,4,2,2,0,0.0,1,False,True,False
1,1,25,1,2486,5,5,5,5,4,4,4,4,2,1,4,1,3,4,0,0.0,1,True,False,False
1,1,65,1,429,3,3,3,3,1,3,3,3,3,3,3,3,3,3,0,0.0,0,True,False,False
0,1,39,0,862,4,5,3,1,1,3,1,1,5,4,4,4,5,1,22,27.0,0,False,True,False
0,1,31,1,140,4,4,4,4,3,4,4,3,5,4,5,5,5,3,31,34.0,1,True,False,False
0,1,39,1,834,4,4,4,4,2,4,5,5,5,5,5,4,5,4,15,1.0,1,True,False,False
1,1,49,1,794,4,2,2,2,1,1,2,5,5,4,5,4,5,1,0,0.0,1,False,True,False
1,0,36,1,101,3,0,3,4,2,3,2,2,4,2,5,4,4,2,1,0.0,0,False,True,False
1,1,22,1,1837,2,2,2,2,3,4,3,3,5,5,4,3,4,3,0,13.0,1,True,False,False
0,1,30,0,2172,4,5,4,3,2,4,2,2,3,3,3,5,4,2,0,0.0,0,False,False,True
0,0,37,1,2552,2,2,2,4,2,4,4,5,3,5,5,4,5,4,0,0.0,0,True,False,False
1,0,57,1,789,1,1,1,2,1,3,3,4,2,5,1,3,1,3,154,144.0,0,False,False,True
0,1,44,1,602,3,3,3,3,3,3,3,3,4,4,4,3,3,3,0,0.0,0,False,True,False
1,1,53,1,526,4,4,4,4,3,4,5,4,4,4,4,4,4,3,4,0.0,1,True,False,False
0,1,44,0,472,4,4,4,4,1,4,1,1,4,5,4,4,5,1,62,81.0,0,False,True,False
0,1,14,0,451,5,4,5,4,2,5,2,2,3,3,5,4,4,2,0,0.0,1,False,False,True
1,1,54,1,3069,4,4,4,4,2,5,5,4,4,4,4,3,4,5,80,93.0,1,True,False,False
1,1,52,1,844,4,5,5,5,4,4,3,4,4,4,4,4,4,4,9,0.0,1,False,False,True
0,1,37,1,323,3,5,5,5,4,4,3,3,3,3,3,4,3,2,8,10.0,0,True,False,False
0,1,60,0,273,1,2,2,4,5,2,5,5,4,3,4,2,3,5,1,5.0,0,False,True,False
0,1,45,0,383,3,4,2,3,2,2,3,2,1,4,5,1,5,2,0,0.0,0,False,True,False
1,1,43,1,2441,3,4,4,4,3,4,3,3,3,3,3,2,3,3,0,6.0,0,True,False,False
0,1,21,0,1521,3,2,3,3,4,3,4,4,2,1,3,1,2,4,3,0.0,0,False,True,False
1,1,21,1,2611,3,3,3,3,3,3,3,3,1,4,4,3,4,3,1,0.0,0,True,False,False
1,1,14,0,462,1,2,1,2,2,1,5,2,4,2,2,2,3,2,0,0.0,0,False,True,False
1,1,54,1,1597,1,1,1,1,3,5,4,4,4,4,4,5,4,3,0,7.0,1,True,False,False
1,1,48,1,3418,3,3,3,3,4,4,5,3,3,4,4,5,3,3,0,1.0,1,True,False,False
1,1,33,0,1235,2,4,2,3,5,2,5,5,4,3,4,4,4,5,0,0.0,0,False,True,False
1,1,38,0,358,4,5,4,2,1,4,1,1,4,2,4,4,5,1,18,9.0,0,False,True,False
1,1,44,1,404,4,5,5,5,2,3,4,4,4,4,4,3,4,2,0,0.0,0,False,True,False
1,1,30,1,2777,1,1,1,1,4,5,5,3,3,5,2,5,5,5,0,0.0,1,True,False,False
0,1,49,1,1626,3,3,3,3,1,3,3,3,3,4,3,3,3,1,28,36.0,1,True,False,False
1,1,39,1,3537,3,3,3,3,3,5,5,4,4,4,4,5,4,4,0,0.0,1,True,False,False
1,0,62,1,391,2,3,2,2,5,2,5,5,2,4,5,2,2,5,10,19.0,0,False,True,False
0,0,16,1,238,2,4,2,4,4,2,4,4,1,3,4,2,3,4,16,26.0,0,False,True,False
0,1,26,0,647,3,4,3,3,3,3,3,3,3,4,3,4,3,3,0,0.0,0,False,True,False
0,0,35,1,1747,2,2,2,5,2,2,2,2,3,4,4,4,4,2,0,1.0,0,True,False,False
0,1,33,0,502,3,5,3,3,1,3,5,1,5,5,4,4,5,1,0,0.0,0,False,True,False
0,1,35,1,926,4,2,2,2,4,2,2,4,4,4,4,4,4,3,15,7.0,0,True,False,False
0,0,29,1,874,5,5,5,1,2,5,2,2,5,3,5,5,5,2,9,8.0,1,True,False,False
0,0,21,1,351,0,0,0,1,3,0,3,3,5,1,5,4,5,3,1,0.0,1,False,True,False
1,1,33,1,2329,1,1,1,1,2,2,2,5,4,4,5,2,4,2,10,68.0,1,True,False,False
0,1,7,0,283,4,2,4,4,5,4,5,5,2,2,4,4,4,5,0,0.0,0,False,True,False
0,1,69,0,369,3,5,3,3,1,3,1,1,4,3,4,4,4,1,20,18.0,0,False,True,False
1,1,41,0,588,3,3,3,3,4,3,4,4,4,4,3,2,2,4,0,0.0,0,False,True,False
1,1,19,0,429,3,3,3,1,4,3,4,4,4,2,4,1,4,4,42,33.0,0,False,True,False
1,1,57,1,2671,1,1,1,1,5,3,3,5,5,5,4,4,5,2,0,3.0,1,True,False,False
1,1,55,1,359,3,3,3,3,2,5,5,5,5,5,5,4,5,4,44,28.0,1,True,False,False
0,1,42,1,521,2,2,2,2,3,4,2,5,5,4,5,5,5,1,0,0.0,1,True,False,False
1,1,34,1,2353,4,4,4,4,3,4,4,2,5,4,2,4,2,4,410,435.0,1,True,False,False
1,1,28,0,1185,4,4,4,2,2,4,2,2,1,3,3,2,4,2,1,7.0,0,False,True,False
1,1,40,0,488,2,5,2,5,2,2,2,2,5,5,4,5,5,2,0,0.0,0,False,True,False
0,1,24,0,1346,4,5,4,2,1,4,1,1,4,3,5,3,5,1,3,0.0,0,False,True,False
0,1,27,0,650,2,4,2,4,4,2,4,4,4,1,4,4,4,4,5,8.0,0,False,False,True
0,1,26,0,86,2,4,2,3,2,2,2,2,3,5,4,5,5,2,0,9.0,0,False,True,False
1,1,35,1,425,1,2,2,2,4,4,3,1,1,2,1,3,1,4,0,0.0,0,True,False,False
0,0,28,1,1121,1,1,1,4,2,1,2,2,3,3,3,3,3,2,0,11.0,0,True,False,False
1,1,30,1,1069,4,5,5,5,4,4,4,4,1,5,5,3,1,4,3,8.0,1,False,False,True
0,1,55,1,357,5,5,5,5,2,5,4,4,4,4,4,3,4,5,12,2.0,1,True,False,False
1,1,45,1,562,2,5,5,5,3,4,3,2,2,2,2,4,2,3,2,0.0,0,False,False,True
0,1,8,0,562,2,4,2,3,3,2,3,3,4,4,5,3,4,3,0,9.0,0,False,True,False
0,1,43,0,1744,2,4,2,3,3,2,3,3,4,5,5,5,4,3,0,6.0,0,False,True,False
1,1,17,0,719,3,4,3,3,2,3,2,2,3,3,4,5,5,2,0,2.0,0,False,False,True
1,1,51,0,366,2,1,2,3,3,3,3,4,4,2,1,4,4,4,0,0.0,0,True,False,False
0,1,43,1,486,3,4,4,4,3,3,4,3,3,3,3,2,3,2,60,57.0,0,True,False,False
1,1,57,1,621,3,3,3,3,3,5,5,5,5,4,5,5,5,3,0,0.0,1,True,False,False
1,1,33,1,329,3,5,3,3,1,3,2,5,5,5,5,4,5,4,29,23.0,1,True,False,False
1,1,51,1,1873,3,3,3,3,4,4,4,3,3,4,3,3,3,3,23,11.0,1,True,False,False
0,1,22,1,1235,3,3,3,3,3,3,3,3,4,2,4,3,3,3,35,35.0,0,False,True,False
0,1,55,1,447,4,2,4,4,3,4,5,5,5,5,5,3,5,3,0,0.0,1,True,False,False
1,1,36,0,251,2,4,2,4,4,2,2,4,3,4,4,4,5,4,0,0.0,0,False,True,False
1,1,32,1,1546,4,5,5,5,4,4,4,4,1,3,3,3,4,4,5,1.0,0,False,True,False
0,1,65,0,846,4,4,4,3,5,4,4,5,4,4,4,5,4,5,3,0.0,0,False,False,True
1,1,29,0,959,2,5,2,3,3,2,3,3,3,2,4,5,5,3,19,21.0,0,False,False,True
1,1,63,1,645,3,4,4,4,1,4,3,3,3,3,3,2,3,1,24,4.0,0,False,True,False
1,0,50,1,441,2,2,2,1,2,2,2,2,5,2,4,3,5,2,0,5.0,0,True,False,False
1,1,41,1,1674,5,5,3,5,5,5,1,5,5,5,5,4,5,4,0,0.0,1,False,False,True
1,1,49,1,3864,1,1,1,1,5,5,5,4,4,4,4,4,4,5,0,0.0,1,True,False,False
1,1,49,1,224,5,4,4,4,5,5,4,5,5,5,5,2,5,1,0,0.0,1,False,True,False
0,0,28,1,2288,3,3,3,3,4,3,4,4,2,2,4,1,4,4,0,0.0,0,False,True,False
1,1,30,1,3665,1,1,1,1,4,4,4,4,4,4,5,4,4,4,0,0.0,1,True,False,False
1,0,31,1,1773,1,1,1,1,1,1,1,1,5,3,3,3,5,1,0,0.0,0,True,False,False
0,0,27,1,1028,2,3,3,4,3,3,3,3,3,4,2,5,3,3,0,0.0,0,False,True,False
1,1,54,1,825,5,5,5,5,3,4,5,4,4,3,4,5,4,3,0,9.0,1,True,False,False
1,1,49,0,929,2,4,2,1,3,5,5,3,3,2,3,5,3,4,0,0.0,0,False,True,False
1,1,72,1,3553,3,1,1,1,3,2,2,3,3,3,3,1,3,1,1,83.0,0,True,False,False
1,1,10,0,590,3,4,3,3,3,3,1,3,4,4,5,5,4,3,0,0.0,0,False,True,False
0,1,50,1,2593,1,1,1,1,4,5,4,5,5,5,5,4,5,3,33,32.0,1,True,False,False
0,1,54,1,3144,1,1,2,1,3,5,4,2,2,2,2,4,2,4,0,0.0,1,True,False,False
0,1,71,1,370,5,5,5,5,5,2,1,4,4,4,4,1,4,4,4,0.0,1,True,False,False
1,1,55,0,1276,2,5,2,1,3,4,4,5,5,2,2,5,5,4,0,0.0,0,False,False,True
1,1,49,1,1805,3,3,3,3,3,5,4,3,3,3,3,2,3,3,19,0.0,1,True,False,False
1,1,55,0,534,3,3,3,3,4,4,3,1,1,3,1,4,1,3,39,33.0,0,False,True,False
0,1,34,1,1542,4,4,4,4,4,4,4,4,4,4,4,5,4,3,0,0.0,1,True,False,False
1,0,47,1,420,2,1,2,3,2,2,2,2,1,4,3,3,4,2,6,4.0,0,False,True,False
0,1,39,1,452,3,2,2,2,5,3,2,3,3,3,3,4,3,4,52,73.0,0,True,False,False
0,1,28,0,1055,4,5,4,2,1,4,1,1,5,2,4,3,5,1,0,0.0,0,False,True,False
1,1,59,1,2368,5,5,5,5,5,4,4,5,5,5,5,3,5,5,8,0.0,1,True,False,False
0,0,23,1,594,4,3,4,3,3,4,3,3,4,2,4,5,5,3,0,0.0,1,True,False,False
